TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αP,αn,αM,αR,αe,αk,ind_added,id
JETILW,20160322,90274,51.5,0.105696,0.770184,0.238715,-0.60936,0.383571,0.184577,1.99418,0.715826,0.433482,10267,3120
JETILW,20160322,90275,51.0,0.105698,0.77017,0.238694,-0.609315,0.383624,0.184558,1.99424,0.71585,0.433358,10268,3121
JETILW,20160322,90276,50.0,0.1057,0.770224,0.238678,-0.609222,0.383541,0.184545,1.99406,0.715698,0.433218,10269,3122
JETILW,20160322,90277,50.0,0.105696,0.770097,0.238694,-0.609373,0.383761,0.184556,1.99448,0.716041,0.433398,10270,3123
JETILW,20160322,90278,53.0,0.105704,0.770196,0.238613,-0.609087,0.383504,0.184626,1.99388,0.715502,0.433083,10271,3124
JETILW,20160322,90286,48.0,0.105681,0.770587,0.238468,-0.609228,0.384085,0.184165,1.99412,0.715569,0.432179,10272,3125
JETILW,20160322,90287,45.5,0.105684,0.770545,0.23848,-0.609121,0.383928,0.184243,1.99401,0.715479,0.43221,10273,3126
JETILW,20160330,90329,50.1,0.105678,0.77058,0.23847,-0.609382,0.384342,0.184067,1.99441,0.715814,0.432188,10274,3127
JETILW,20160330,90331,47.2,0.10569,0.770355,0.238509,-0.608923,0.383807,0.184359,1.99406,0.71556,0.432202,10275,3128
JETILW,20160330,90335,48.0,0.105682,0.770708,0.238443,-0.609217,0.383996,0.184134,1.99384,0.715314,0.432147,10276,3129
JETILW,20160330,90340,49.0,0.105686,0.770654,0.238392,-0.609096,0.384032,0.184129,1.99381,0.71525,0.431997,10277,3130
JETILW,20160330,90341,49.7,0.105685,0.770887,0.238082,-0.609224,0.384164,0.184188,1.99377,0.714707,0.431915,10278,3131
JETILW,20160330,90344,46.75,0.105682,0.771078,0.238342,-0.609351,0.383621,0.184237,1.99322,0.714607,0.432336,10279,3132
JETILW,20160330,90345,49.0,0.105673,0.77125,0.238247,-0.609759,0.384079,0.184091,1.99365,0.714856,0.43226,10280,3133
JETILW,20160330,90346,49.5,0.105678,0.770712,0.238336,-0.609477,0.384279,0.184189,1.99434,0.71557,0.432174,10281,3134
JETILW,20160330,90347,49.5,0.105672,0.770914,0.238271,-0.60979,0.384523,0.184109,1.99448,0.715621,0.432126,10282,3135
JETILW,20160330,90348,49.5,0.105691,0.770684,0.238354,-0.609054,0.383781,0.184314,1.99364,0.715038,0.432081,10283,3136
JETILW,20160330,90349,50.25,0.105687,0.771141,0.238152,-0.609099,0.383699,0.18419,1.99285,0.714248,0.431675,10284,3137
JETILW,20160330,90352,46.0,0.105681,0.770884,0.238261,-0.60938,0.384113,0.184186,1.99383,0.7151,0.432,10285,3138
JETILW,20160331,90358,51.75,0.105711,0.77008,0.239009,-0.608931,0.382993,0.184607,1.99342,0.7158,0.433254,10286,3139
JETILW,20160331,90360,54.25,0.105705,0.769993,0.239007,-0.609059,0.383143,0.184657,1.99367,0.715979,0.433415,10287,3140
JETILW,20160401,90376,54.5,0.105709,0.770125,0.238754,-0.60886,0.383599,0.18439,1.99396,0.715828,0.432621,10288,3141
JETILW,20160401,90378,55.0,0.105707,0.770075,0.238777,-0.608886,0.383661,0.184376,1.99406,0.715944,0.432669,10289,3142
JETILW,20160401,90386,50.0,0.105697,0.770496,0.23913,-0.608781,0.382961,0.18418,1.99258,0.715249,0.432811,10290,3143
JETILW,20160401,90391,50.3,0.105708,0.770009,0.239137,-0.608885,0.382771,0.184672,1.99309,0.715682,0.43359,10291,3144
JETILW,20160401,90396,50.3,0.105683,0.77355,0.235873,-0.60911,0.383541,0.184413,1.99027,0.70915,0.428898,10292,3145
JETILW,20160404,90403,45.5,0.1057,0.77024,0.238556,-0.608894,0.383817,0.184383,1.99414,0.715716,0.432263,10293,3146
JETILW,20160404,90404,45.5,0.105695,0.770261,0.238585,-0.609014,0.383922,0.184312,1.99421,0.715824,0.432337,10294,3147
JETILW,20160404,90405,48.15,0.105689,0.771083,0.238643,-0.608891,0.383087,0.184093,1.9921,0.714204,0.432229,10295,3148
JETILW,20160404,90406,47.25,0.10569,0.770859,0.238613,-0.608913,0.383377,0.184116,1.99271,0.714649,0.432203,10296,3149
JETILW,20160404,90407,45.5,0.105693,0.770413,0.238589,-0.608917,0.383833,0.184215,1.99381,0.715526,0.432138,10297,3150
JETILW,20160404,90409,47.0,0.105692,0.770537,0.238616,-0.608925,0.383718,0.184162,1.99349,0.715317,0.432149,10298,3151
JETILW,20160404,90410,46.5,0.105703,0.771049,0.238437,-0.608228,0.38308,0.183995,1.9915,0.7136,0.431281,10299,3152
JETILW,20160404,90411,47.0,0.105693,0.770891,0.238564,-0.608607,0.383392,0.184011,1.99238,0.714397,0.431692,10300,3153
JETILW,20160405,90436,55.0,0.105699,0.77173,0.23779,-0.608532,0.382668,0.184322,1.99068,0.711946,0.431467,10301,3154
JETILW,20160405,90438,49.0,0.105697,0.770457,0.238906,-0.608603,0.383333,0.184096,1.99291,0.715235,0.432231,10302,3155
JETILW,20160405,90439,51.5,0.105693,0.770438,0.23893,-0.608695,0.383394,0.184098,1.99309,0.715394,0.432321,10303,3156
JETILW,20160405,90441,48.3,0.105682,0.77044,0.239273,-0.608812,0.383475,0.183828,1.993,0.715803,0.432503,10304,3157
JETILW,20160405,90441,51.0,0.105687,0.770303,0.238857,-0.608838,0.383637,0.184189,1.99372,0.71577,0.432379,10305,3158
JETILW,20160405,90443,48.75,0.105694,0.770428,0.238904,-0.608698,0.383399,0.184129,1.99314,0.715393,0.43232,10306,3159
JETILW,20160405,90443,52.5,0.105704,0.770616,0.238937,-0.608389,0.383,0.184051,1.99215,0.714707,0.432094,10307,3160
JETILW,20160405,90445,48.0,0.105698,0.77061,0.238987,-0.608529,0.383054,0.184053,1.99235,0.714897,0.43226,10308,3161
JETILW,20160405,90445,50.5,0.105699,0.770581,0.238953,-0.608542,0.383102,0.18408,1.99248,0.714952,0.43224,10309,3162
JETILW,20160412,90542,48.5,0.105697,0.770582,0.238962,-0.608541,0.383156,0.184044,1.99248,0.714962,0.432216,10310,3163
JETILW,20160412,90542,50.3,0.105698,0.770511,0.238895,-0.608576,0.383278,0.184092,1.99276,0.715096,0.432196,10311,3164
JETILW,20160412,90542,52.75,0.105699,0.770452,0.238836,-0.608614,0.38336,0.184155,1.99301,0.71521,0.4322,10312,3165
JETILW,20160412,90549,49.25,0.105694,0.770811,0.23913,-0.608443,0.382806,0.183897,1.99164,0.714526,0.432244,10313,3166
JETILW,20160412,90549,52.5,0.105693,0.770888,0.239168,-0.608401,0.382678,0.183864,1.99135,0.714358,0.432243,10314,3167
JETILW,20160413,90570,54.5,0.105695,0.771786,0.237816,-0.608737,0.382734,0.184325,1.99088,0.712072,0.431674,10315,3168
JETILW,20160413,90572,56.0,0.105697,0.771674,0.237885,-0.608685,0.382754,0.184336,1.99099,0.71235,0.431545,10316,3169
JETILW,20160413,90573,55.0,0.105698,0.771878,0.237885,-0.608601,0.382403,0.184371,1.99038,0.711903,0.431442,10317,3170
JETILW,20160413,90574,54.5,0.105694,0.771719,0.237941,-0.608696,0.382647,0.184282,1.99077,0.712275,0.431672,10318,3171
JETILW,20160413,90575,56.0,0.105704,0.771323,0.237959,-0.60849,0.382941,0.184326,1.99141,0.712864,0.431417,10319,3172
JETILW,20160413,90576,56.0,0.105698,0.771759,0.237866,-0.608638,0.382613,0.184378,1.99077,0.712201,0.431374,10320,3173
JETILW,20160413,90577,56.0,0.105694,0.771587,0.23794,-0.608739,0.382873,0.184269,1.99117,0.712602,0.431641,10321,3174
JETILW,20160413,90578,55.5,0.105695,0.771677,0.23793,-0.608694,0.382706,0.184302,1.99091,0.712361,0.431634,10322,3175
JETILW,20160413,90580,59.0,0.1057,0.771454,0.237971,-0.608679,0.382906,0.184372,1.99147,0.712917,0.431442,10323,3176
JETILW,20160413,90581,53.0,0.105696,0.771695,0.237943,-0.608672,0.382639,0.184308,1.99081,0.7123,0.431646,10324,3177
JETILW,20160413,90582,59.25,0.105699,0.770926,0.238078,-0.608821,0.383591,0.184299,1.99283,0.714087,0.431716,10325,3178
JETILW,20160414,90587,51.5,0.105718,0.770261,0.238741,-0.608653,0.383238,0.184418,1.99322,0.715246,0.432549,10326,3179
JETILW,20160414,90591,54.5,0.10571,0.770123,0.238724,-0.608848,0.383634,0.184399,1.99398,0.715797,0.432587,10327,3180
JETILW,20160415,90606,50.5,0.105711,0.770422,0.238862,-0.608675,0.382879,0.184427,1.99261,0.714943,0.43273,10328,3181
JETILW,20160415,90609,52.5,0.105709,0.770454,0.238907,-0.608673,0.382778,0.184413,1.99242,0.714862,0.4328,10329,3182
JETILW,20160415,90610,54.0,0.105707,0.770447,0.238932,-0.608678,0.382763,0.184401,1.99238,0.714872,0.432839,10330,3183
JETILW,20160421,90723,56.8,0.105714,0.770199,0.238689,-0.608862,0.383287,0.184671,1.99355,0.715415,0.432769,10331,3184
JETILW,20160421,90726,56.6,0.105703,0.77011,0.238824,-0.609151,0.383347,0.184747,1.99388,0.715812,0.433253,10332,3185
JETILW,20160421,90727,56.75,0.105701,0.770806,0.238496,-0.608951,0.383012,0.184706,1.9926,0.71439,0.43244,10333,3186
JETILW,20160726,91211,47.25,0.105697,0.770409,0.238412,-0.608791,0.383768,0.185146,1.99362,0.715069,0.431818,10334,3187
JETILW,20160726,91212,46.4,0.105694,0.770714,0.238402,-0.608758,0.383441,0.185347,1.9928,0.714382,0.431739,10335,3188
JETILW,20160726,91212,48.3,0.105695,0.770405,0.238399,-0.608803,0.383723,0.18562,1.99357,0.714988,0.431743,10336,3189
JETILW,20160726,91213,46.0,0.105706,0.7707,0.238407,-0.608545,0.383307,0.184637,1.9926,0.714308,0.431753,10337,3190
JETILW,20160726,91213,48.5,0.105691,0.77059,0.238497,-0.608887,0.383732,0.184624,1.99334,0.71499,0.431956,10338,3191
JETILW,20160726,91214,49.0,0.10571,0.770211,0.238512,-0.608788,0.383792,0.184439,1.99414,0.715639,0.432154,10339,3192
JETILW,20160726,91215,46.5,0.105701,0.770614,0.238467,-0.608679,0.383538,0.184333,1.99302,0.714739,0.431889,10340,3193
JETILW,20160726,91215,49.2,0.105703,0.770311,0.238446,-0.608753,0.383764,0.184887,1.99381,0.715287,0.431914,10341,3194
JETILW,20160726,91216,49.35,0.105708,0.770708,0.238444,-0.608502,0.383276,0.184353,1.99251,0.714332,0.431764,10342,3195
JETILW,20160726,91217,48.0,0.105708,0.770704,0.238446,-0.608525,0.383295,0.18432,1.99257,0.714375,0.431796,10343,3196
JETILW,20160726,91218,48.5,0.105713,0.770699,0.238402,-0.608413,0.383258,0.184303,1.99243,0.714231,0.431684,10344,3197
JETILW,20160727,91226,48.25,0.10569,0.770505,0.238545,-0.608953,0.383849,0.184253,1.99369,0.715333,0.432123,10345,3198
JETILW,20160727,91227,46.3,0.1057,0.770378,0.238466,-0.608786,0.38374,0.184718,1.99372,0.715237,0.431975,10346,3199
JETILW,20160727,91228,48.5,0.105707,0.770472,0.238405,-0.608626,0.383573,0.184859,1.99325,0.714805,0.431774,10347,3200
JETILW,20160727,91229,46.2,0.105704,0.770297,0.238437,-0.608751,0.383734,0.185002,1.99384,0.715277,0.431926,10348,3201
JETILW,20160727,91232,45.5,0.105697,0.770313,0.238391,-0.608789,0.383766,0.185444,1.99383,0.715172,0.431831,10349,3202
JETILW,20160727,91233,48.5,0.105701,0.770641,0.238238,-0.608506,0.383457,0.185857,1.9926,0.714042,0.431302,10350,3203
JETILW,20160727,91234,46.5,0.105701,0.77027,0.238471,-0.608794,0.383793,0.184755,1.99399,0.715449,0.432027,10351,3204
JETILW,20160727,91234,47.75,0.105707,0.770239,0.238482,-0.608771,0.383782,0.184639,1.99404,0.715511,0.43206,10352,3205
JETILW,20160727,91234,49.5,0.10571,0.77029,0.23845,-0.608715,0.383729,0.184781,1.99382,0.715304,0.431939,10353,3206
JETILW,20160728,91237,51.5,0.105688,0.77019,0.238492,-0.608835,0.383851,0.184653,1.99426,0.715687,0.43213,10354,3207
JETILW,20160728,91237,53.75,0.105682,0.770248,0.238363,-0.609033,0.384095,0.185778,1.99438,0.715542,0.431827,10355,3208
JETILW,20160728,91238,52.15,0.105695,0.770249,0.238413,-0.60883,0.383852,0.185185,1.99409,0.715434,0.431909,10356,3209
JETILW,20160728,91238,53.1,0.105686,0.770228,0.238391,-0.608941,0.384002,0.185457,1.9943,0.715543,0.431884,10357,3210
JETILW,20160728,91240,49.75,0.105687,0.770178,0.238507,-0.608817,0.383832,0.184538,1.99426,0.715715,0.432165,10358,3211
JETILW,20160728,91240,57.1,0.105684,0.770306,0.238343,-0.609038,0.384108,0.185701,1.99429,0.715449,0.431788,10359,3212
JETILW,20160728,91241,49.4,0.105688,0.770183,0.238497,-0.608835,0.383849,0.18465,1.99427,0.715699,0.432141,10360,3213
JETILW,20160728,91242,49.5,0.105687,0.770238,0.23843,-0.608915,0.383908,0.185279,1.99422,0.715531,0.431984,10361,3214
JETILW,20160728,91242,57.5,0.105676,0.770409,0.238238,-0.609312,0.384365,0.186768,1.99442,0.715331,0.431557,10362,3215
JETILW,20160728,91243,49.5,0.10569,0.770229,0.238456,-0.608866,0.383854,0.185016,1.99418,0.715555,0.43204,10363,3216
JETILW,20160728,91243,56.2,0.10569,0.770248,0.238451,-0.608877,0.383878,0.184955,1.99418,0.715551,0.432025,10364,3217
JETILW,20160728,91245,56.0,0.105681,0.771449,0.238254,-0.609003,0.383207,0.185122,1.9917,0.713275,0.431677,10365,3218
JETILW,20160728,91246,53.7,0.105683,0.770337,0.238335,-0.609045,0.384071,0.18582,1.99421,0.715367,0.431771,10366,3219
JETILW,20160728,91246,55.3,0.105694,0.77036,0.238319,-0.608839,0.38386,0.18566,1.99385,0.7151,0.431681,10367,3220
JETILW,20160728,91248,45.3,0.105697,0.770372,0.238386,-0.608782,0.383731,0.185442,1.99367,0.715043,0.431806,10368,3221
JETILW,20160728,91252,56.0,0.105709,0.770445,0.238459,-0.608749,0.383337,0.184989,1.99313,0.714806,0.432157,10369,3222
JETILW,20160728,91253,54.5,0.105704,0.770452,0.238301,-0.608727,0.383331,0.185947,1.99294,0.714403,0.431913,10370,3223
JETILW,20160729,91263,49.5,0.105687,0.770257,0.238415,-0.608931,0.383938,0.18566,1.99413,0.715424,0.431868,10371,3224
JETILW,20160729,91265,49.0,0.105686,0.770236,0.23844,-0.608942,0.383953,0.185432,1.99423,0.715535,0.431953,10372,3225
JETILW,20160729,91266,46.0,0.105696,0.770274,0.238424,-0.608813,0.383805,0.185267,1.99396,0.715334,0.431906,10373,3226
JETILW,20160729,91266,48.5,0.105705,0.770292,0.238417,-0.608723,0.383716,0.185193,1.99378,0.71521,0.431847,10374,3227
JETILW,20160729,91267,49.0,0.105689,0.770348,0.238445,-0.608949,0.383943,0.185313,1.99397,0.715364,0.431893,10375,3228
JETILW,20160729,91268,46.5,0.105704,0.770414,0.238415,-0.6087,0.383653,0.185004,1.99348,0.714983,0.431815,10376,3229
JETILW,20160729,91268,49.0,0.105686,0.770301,0.238498,-0.609001,0.383965,0.185037,1.99418,0.715593,0.432069,10377,3230
JETILW,20160729,91269,46.1,0.105706,0.770207,0.238509,-0.608796,0.383788,0.184504,1.99416,0.71564,0.432157,10378,3231
JETILW,20160729,91270,46.25,0.105698,0.770226,0.238512,-0.608817,0.383784,0.184545,1.99414,0.71562,0.432163,10379,3232
JETILW,20160729,91270,49.5,0.105684,0.770684,0.23849,-0.609057,0.383656,0.185577,1.99324,0.714805,0.43192,10380,3233
JETILW,20160729,91271,48.5,0.105694,0.770593,0.238477,-0.60882,0.383644,0.184712,1.99323,0.714875,0.431908,10381,3234
JETILW,20160729,91273,46.5,0.105709,0.770684,0.238433,-0.608519,0.383296,0.18441,1.9926,0.714375,0.431787,10382,3235
JETILW,20160729,91273,49.25,0.10569,0.770511,0.23854,-0.608962,0.383846,0.184426,1.99366,0.7153,0.432075,10383,3236
JETILW,20160729,91274,46.5,0.105708,0.770347,0.238491,-0.608741,0.383698,0.184426,1.99375,0.715316,0.432049,10384,3237
JETILW,20160729,91274,49.5,0.105705,0.77029,0.238471,-0.608761,0.383754,0.184719,1.99389,0.715381,0.432001,10385,3238
JETILW,20160729,91275,49.5,0.105687,0.770253,0.238432,-0.608939,0.383957,0.185467,1.99418,0.715489,0.431918,10386,3239
JETILW,20160729,91276,46.5,0.105687,0.770239,0.238486,-0.608888,0.383841,0.18495,1.99418,0.715584,0.432097,10387,3240
JETILW,20160729,91276,49.6,0.105687,0.770272,0.238515,-0.608946,0.383898,0.184793,1.99419,0.715639,0.432139,10388,3241
JETILW,20160808,91341,46.0,0.105693,0.770285,0.238418,-0.60886,0.383876,0.185335,1.99401,0.715354,0.431885,10389,3242
JETILW,20160808,91341,48.0,0.105697,0.770336,0.238408,-0.60879,0.383775,0.185426,1.99375,0.715157,0.431785,10390,3243
JETILW,20160808,91343,47.5,0.105694,0.770389,0.238394,-0.608826,0.383792,0.18552,1.99368,0.715066,0.431759,10391,3244
JETILW,20160808,91344,46.7,0.105693,0.770445,0.238308,-0.608782,0.383693,0.18628,1.99341,0.714698,0.431541,10392,3245
JETILW,20160809,91358,47.45,0.105687,0.770341,0.238357,-0.608925,0.383818,0.186425,1.99384,0.715078,0.431666,10393,3246
JETILW,20160809,91361,47.7,0.105691,0.770241,0.238401,-0.608867,0.383882,0.185672,1.99408,0.715372,0.431829,10394,3247
JETILW,20160809,91366,50.75,0.10568,0.770268,0.238812,-0.608821,0.383572,0.186374,1.99343,0.715356,0.431891,10395,3248
JETILW,20160809,91367,48.9,0.105673,0.770193,0.23883,-0.608972,0.383757,0.186157,1.99389,0.715734,0.432057,10396,3249
JETILW,20160809,91367,51.25,0.105676,0.770238,0.238821,-0.608905,0.383663,0.186262,1.99366,0.715542,0.431983,10397,3250
JETILW,20160809,91368,49.75,0.105677,0.770222,0.238798,-0.608896,0.383684,0.18611,1.99373,0.715579,0.432,10398,3251
JETILW,20160809,91369,49.0,0.105671,0.770385,0.239035,-0.608966,0.383393,0.187688,1.99296,0.715148,0.431864,10399,3252
JETILW,20160809,91369,52.25,0.105674,0.770442,0.239018,-0.608816,0.383242,0.18797,1.99254,0.714803,0.431663,10400,3253
JETILW,20160809,91370,49.5,0.105677,0.770189,0.238767,-0.608886,0.383745,0.185975,1.99385,0.715642,0.431995,10401,3254
JETILW,20160809,91371,47.7,0.105677,0.770148,0.238625,-0.608868,0.383852,0.185048,1.99421,0.715796,0.432135,10402,3255
JETILW,20160809,91371,53.0,0.105682,0.770176,0.238694,-0.608821,0.383768,0.185642,1.9939,0.715615,0.431977,10403,3256
JETILW,20160809,91372,48.8,0.105679,0.770141,0.238623,-0.608853,0.383864,0.185157,1.99419,0.71577,0.43209,10404,3257
JETILW,20160809,91372,52.5,0.105681,0.770152,0.238636,-0.608838,0.38384,0.185206,1.99412,0.715733,0.432067,10405,3258
JETILW,20160810,91381,54.0,0.105682,0.770057,0.238809,-0.609233,0.383448,0.188589,1.99378,0.715472,0.432237,10406,3259
JETILW,20160810,91382,54.75,0.105689,0.769999,0.238672,-0.609028,0.383674,0.187557,1.99398,0.715536,0.432082,10407,3260
JETILW,20160810,91383,53.0,0.105683,0.770308,0.238241,-0.609015,0.384083,0.186676,1.99417,0.715183,0.431495,10408,3261
JETILW,20160810,91384,49.5,0.105684,0.770339,0.238207,-0.609,0.384067,0.186821,1.99408,0.715051,0.431432,10409,3262
JETILW,20160810,91384,57.5,0.105687,0.770384,0.23825,-0.60896,0.384044,0.186227,1.99396,0.71508,0.43149,10410,3263
JETILW,20160810,91385,49.5,0.105685,0.770376,0.238233,-0.608984,0.383992,0.186639,1.99397,0.715012,0.431487,10411,3264
JETILW,20160810,91385,57.3,0.105688,0.770421,0.238227,-0.608911,0.383941,0.186398,1.99379,0.714896,0.431439,10412,3265
JETILW,20160810,91386,57.6,0.105694,0.769963,0.238639,-0.608948,0.383861,0.186233,1.99428,0.715809,0.432206,10413,3266
JETILW,20160810,91388,49.5,0.105687,0.770369,0.23824,-0.60895,0.383959,0.186542,1.99394,0.715002,0.431502,10414,3267
JETILW,20160810,91389,49.5,0.105684,0.770415,0.238205,-0.609016,0.383982,0.186968,1.9939,0.714896,0.431415,10415,3268
JETILW,20160810,91389,57.6,0.105683,0.770406,0.238245,-0.609053,0.384048,0.186653,1.994,0.715058,0.431485,10416,3269
JETILW,20160810,91390,49.5,0.105682,0.770326,0.238237,-0.609063,0.384123,0.186674,1.99421,0.715195,0.431525,10417,3270
JETILW,20160810,91390,57.3,0.105687,0.770383,0.238274,-0.608963,0.383975,0.186235,1.99395,0.715082,0.431566,10418,3271
JETILW,20160810,91391,49.5,0.105681,0.770358,0.238213,-0.609077,0.384118,0.186877,1.99415,0.7151,0.431465,10419,3272
JETILW,20160810,91393,49.5,0.105686,0.770396,0.23821,-0.608966,0.383968,0.186766,1.99389,0.71491,0.431434,10420,3273
JETILW,20160810,91393,57.4,0.105687,0.770509,0.238191,-0.608926,0.383894,0.186605,1.99361,0.714685,0.431369,10421,3274
JETILW,20160812,91409,49.0,0.105673,0.770474,0.238953,-0.608911,0.383271,0.187294,1.99281,0.714931,0.431914,10422,3275
JETILW,20160812,91410,50.0,0.105671,0.770454,0.238978,-0.608979,0.383328,0.187265,1.99296,0.715071,0.431981,10423,3276
JETILW,20160812,91411,50.5,0.105672,0.7705,0.23894,-0.608959,0.383283,0.187188,1.99288,0.714956,0.431964,10424,3277
JETILW,20160812,91412,51.0,0.105667,0.770392,0.239115,-0.609099,0.383408,0.18787,1.99307,0.715298,0.431988,10425,3278
JETILW,20160812,91414,53.0,0.105677,0.770216,0.238805,-0.608899,0.383688,0.186176,1.99373,0.715583,0.431994,10426,3279
JETILW,20160812,91415,48.25,0.105677,0.770147,0.238603,-0.608857,0.383859,0.184938,1.99424,0.715795,0.432141,10427,3280
JETILW,20160812,91416,51.5,0.105685,0.770168,0.238656,-0.608792,0.383784,0.185456,1.99393,0.71561,0.431976,10428,3281
JETILW,20160812,91417,49.0,0.105684,0.770239,0.238726,-0.60877,0.383621,0.18598,1.99357,0.715378,0.431899,10429,3282
JETILW,20160812,91418,48.75,0.105674,0.770424,0.239001,-0.608809,0.383274,0.187873,1.9926,0.714825,0.431681,10430,3283
JETILW,20160812,91418,51.5,0.105676,0.770463,0.238984,-0.608714,0.383189,0.188108,1.99233,0.71459,0.43153,10431,3284
JETILW,20160812,91419,50.0,0.105674,0.770669,0.238973,-0.608786,0.382969,0.188005,1.99202,0.714264,0.431686,10432,3285
JETILW,20160812,91421,46.95,0.10568,0.770264,0.238368,-0.609083,0.38404,0.186738,1.99421,0.715337,0.43172,10433,3286
JETILW,20160812,91422,45.0,0.105677,0.770513,0.238296,-0.609165,0.383796,0.187754,1.99364,0.714672,0.431601,10434,3287
JETILW,20160812,91422,47.4,0.105678,0.770517,0.238225,-0.609112,0.383807,0.188449,1.99346,0.714429,0.431321,10435,3288
JETILW,20160812,91423,46.95,0.105677,0.770557,0.238289,-0.609164,0.383717,0.188225,1.99344,0.714493,0.431486,10436,3289
JETILW,20160812,91424,46.95,0.105678,0.770565,0.238277,-0.609128,0.38369,0.188307,1.99335,0.714401,0.431449,10437,3290
JETILW,20160812,91426,46.7,0.105679,0.770295,0.238368,-0.609111,0.384004,0.186988,1.99413,0.71525,0.43171,10438,3291
JETILW,20160812,91428,46.7,0.10568,0.770314,0.238356,-0.609089,0.383962,0.187137,1.99402,0.715133,0.431684,10439,3292
JETILW,20160812,91429,47.1,0.105678,0.770318,0.238377,-0.609159,0.383988,0.187125,1.99411,0.715205,0.431781,10440,3293
JETILW,20160812,91430,46.95,0.105676,0.770579,0.238286,-0.609213,0.383711,0.188631,1.99338,0.714386,0.43149,10441,3294
JETILW,20160812,91432,50.25,0.105668,0.770537,0.239042,-0.609059,0.383238,0.187587,1.99279,0.714967,0.432031,10442,3295
JETILW,20160812,91435,51.0,0.105674,0.770252,0.238895,-0.608956,0.383599,0.186502,1.99359,0.715569,0.432028,10443,3296
